"","setname","pvalue","estimate","exp","BH"
"19962","GO_NITRIC_OXIDE_SYNTHASE_BINDING",0.205333833472633,3.22689770553858,"Down",0.902818409074235
"19963","GO_MICROTUBULE_PLUS_END_BINDING",1,1.07459605644223,"UP",1
"19964","GO_MICROTUBULE_PLUS_END_BINDING",0.414498818558443,1.81534714137803,"Down",1
"19965","GO_MICROTUBULE_MINUS_END_BINDING",0.431120009954933,2.41844603810298,"UP",1
"19966","GO_MICROTUBULE_MINUS_END_BINDING",1,0,"Down",1
"19967","GO_ACTIN_FILAMENT_BINDING",0.612377284920478,1.1622808949893,"UP",1
"19968","GO_ACTIN_FILAMENT_BINDING",0.398907599502394,1.28641848969062,"Down",1
"19969","GO_PROTEIN_KINASE_A_BINDING",0.753389578509377,0.643999043761328,"UP",1
"19970","GO_PROTEIN_KINASE_A_BINDING",1,1.03617812915921,"Down",1
"19971","GO_MITOGEN_ACTIVATED_PROTEIN_KINASE_BINDING",1,0.80547271696157,"UP",1
"19972","GO_MITOGEN_ACTIVATED_PROTEIN_KINASE_BINDING",1,0.80547271696157,"Down",1
"19973","GO_GTPASE_BINDING",0.2013461064254,0.724724679452384,"UP",0.902818409074235
"19974","GO_GTPASE_BINDING",0.0546158398432453,1.4717791488628,"Down",0.524751441562182
"19975","GO_NF_KAPPAB_BINDING",0.657065640702244,1.38210624613202,"UP",1
"19976","GO_NF_KAPPAB_BINDING",1,0.604025939023869,"Down",1
"19977","GO_UNFOLDED_PROTEIN_BINDING",0.309887694600845,1.61581859284083,"UP",1
"19978","GO_UNFOLDED_PROTEIN_BINDING",0.45985403414037,0.578985357579528,"Down",1
"19979","GO_CHAPERONE_BINDING",0.789012476184414,0.658336536671239,"UP",1
"19980","GO_CHAPERONE_BINDING",1,0.920618563062239,"Down",1
"19981","GO_ATPASE_BINDING",0.753389578509377,0.643999043761328,"UP",1
"19982","GO_ATPASE_BINDING",1,1.03617812915921,"Down",1
"19983","GO_SUGAR_TRANSMEMBRANE_TRANSPORTER_ACTIVITY",1,0.805667422919995,"UP",1
"19984","GO_SUGAR_TRANSMEMBRANE_TRANSPORTER_ACTIVITY",1,0.805667422919995,"Down",1
"19985","GO_METAL_ION_PROTON_ANTIPORTER_ACTIVITY",0.528664589866638,1.61211977828126,"UP",1
"19986","GO_METAL_ION_PROTON_ANTIPORTER_ACTIVITY",0.0175091934578125,14.5396761500188,"Down",0.273724392701967
"19987","GO_DIOXYGENASE_ACTIVITY",0.105343161948773,0.310596953389574,"UP",0.702922708582398
"19988","GO_DIOXYGENASE_ACTIVITY",0.253231662407703,1.55147584822858,"Down",0.99652965693085
"19989","GO_PHOSPHOPROTEIN_BINDING",0.344749722660036,0.516636223050144,"UP",1
"19990","GO_PHOSPHOPROTEIN_BINDING",0.0918339574191767,1.98663437815408,"Down",0.66307667954472
"19991","GO_NAD_BINDING",0.0653575872250514,2.61419541408906,"UP",0.582007336466533
"19992","GO_NAD_BINDING",0.231974758719597,0.253763980313228,"Down",0.941930320936541
"19993","GO_MUSCLE_ALPHA_ACTININ_BINDING",1,0,"UP",1
"19994","GO_MUSCLE_ALPHA_ACTININ_BINDING",0.528664589866638,1.61211977828126,"Down",1
"19995","GO_FATZ_BINDING",1,0,"UP",1
"19996","GO_FATZ_BINDING",1,0,"Down",1
"19997","GO_EPINEPHRINE_BINDING",1,0,"UP",1
"19998","GO_EPINEPHRINE_BINDING",1,0,"Down",1
"19999","GO_ALPHA_ACTININ_BINDING",1,0.966967210565318,"UP",1
"20000","GO_ALPHA_ACTININ_BINDING",1,0.966967210565318,"Down",1
"20001","GO_BH_DOMAIN_BINDING",1,0,"UP",1
"20002","GO_BH_DOMAIN_BINDING",1,0,"Down",1
"20003","GO_HORMONE_RECEPTOR_BINDING",0.58499361717218,0.718171725158211,"UP",1
"20004","GO_HORMONE_RECEPTOR_BINDING",1,0.966700102831683,"Down",1
"20005","GO_PEPTIDE_HORMONE_RECEPTOR_BINDING",1,0,"UP",1
"20006","GO_PEPTIDE_HORMONE_RECEPTOR_BINDING",0.313412583916227,4.83699410441435,"Down",1
"20007","GO_CORTICOTROPIN_RELEASING_HORMONE_RECEPTOR_BINDING",1,0,"UP",1
"20008","GO_CORTICOTROPIN_RELEASING_HORMONE_RECEPTOR_BINDING",1,0,"Down",1
"20009","GO_BH3_DOMAIN_BINDING",1,0,"UP",1
"20010","GO_BH3_DOMAIN_BINDING",1,0,"Down",1
"20011","GO_NFAT_PROTEIN_BINDING",1,0,"UP",1
"20012","GO_NFAT_PROTEIN_BINDING",0.313412583916227,4.83699410441435,"Down",1
"20013","GO_2_IRON_2_SULFUR_CLUSTER_BINDING",0.0668229305405527,4.84469234235793,"UP",0.582007336466533
"20014","GO_2_IRON_2_SULFUR_CLUSTER_BINDING",1,0.966967210565318,"Down",1
"20015","GO_4_IRON_4_SULFUR_CLUSTER_BINDING",0.0143915983466479,4.16182362521619,"UP",0.2537456904907
"20016","GO_4_IRON_4_SULFUR_CLUSTER_BINDING",0.143157644355207,0,"Down",0.808827197022074
"20017","GO_METAL_CLUSTER_BINDING",0.00340364849298849,3.98142086969631,"UP",0.103123521154822
"20018","GO_METAL_CLUSTER_BINDING",0.231974758719597,0.253763980313228,"Down",0.941930320936541
"20019","GO_5_DEOXYRIBOSE_5_PHOSPHATE_LYASE_ACTIVITY",1,0,"UP",1
"20020","GO_5_DEOXYRIBOSE_5_PHOSPHATE_LYASE_ACTIVITY",1,0,"Down",1
"20021","GO_PROTEIN_PHOSPHATASE_2A_BINDING",0.365707824420779,0,"UP",1
"20022","GO_PROTEIN_PHOSPHATASE_2A_BINDING",1,0.690445330832778,"Down",1
"20023","GO_INOSITOL_TRISPHOSPHATE_KINASE_ACTIVITY",0.171379605826907,Inf,"UP",0.840812004513094
"20024","GO_INOSITOL_TRISPHOSPHATE_KINASE_ACTIVITY",1,0,"Down",1
"20025","GO_MISFOLDED_PROTEIN_BINDING",1,0.966967210565318,"UP",1
"20026","GO_MISFOLDED_PROTEIN_BINDING",0.59811040716824,0,"Down",1
"20027","GO_GLYCOLIPID_BINDING",0.228208041696478,0,"UP",0.940445368786747
"20028","GO_GLYCOLIPID_BINDING",0.390280054057801,2.07509188797166,"Down",1
"20029","GO_HISTONE_DEMETHYLASE_ACTIVITY_H3_K36_SPECIFIC",1,0,"UP",1
"20030","GO_HISTONE_DEMETHYLASE_ACTIVITY_H3_K36_SPECIFIC",1,0,"Down",1
"20031","GO_HSP90_PROTEIN_BINDING",0.703888854352597,0.439028184103842,"UP",1
"20032","GO_HSP90_PROTEIN_BINDING",0.135210579166686,2.42271815123454,"Down",0.808827197022074
"20033","GO_G_QUADRUPLEX_DNA_BINDING",0.0293466277375865,Inf,"UP",0.361630730045292
"20034","GO_G_QUADRUPLEX_DNA_BINDING",1,0,"Down",1
"20035","GO_PEROXIREDOXIN_ACTIVITY",1,0,"UP",1
"20036","GO_PEROXIREDOXIN_ACTIVITY",1,0,"Down",1
"20037","GO_DYNEIN_LIGHT_INTERMEDIATE_CHAIN_BINDING",0.595836554507493,0,"UP",1
"20038","GO_DYNEIN_LIGHT_INTERMEDIATE_CHAIN_BINDING",1,1.20889023779556,"Down",1
"20039","GO_PROTEIN_CARBOXYL_O_METHYLTRANSFERASE_ACTIVITY",1,0,"UP",1
"20040","GO_PROTEIN_CARBOXYL_O_METHYLTRANSFERASE_ACTIVITY",1,0,"Down",1
"20041","GO_PHOSPHATIDYLINOSITOL_3_5_BISPHOSPHATE_3_PHOSPHATASE_ACTIVITY",0.431120009954933,2.41844603810298,"UP",1
"20042","GO_PHOSPHATIDYLINOSITOL_3_5_BISPHOSPHATE_3_PHOSPHATASE_ACTIVITY",0.431120009954933,2.41844603810298,"Down",1
"20043","GO_NADP_RETINOL_DEHYDROGENASE_ACTIVITY",1,1.20889023779556,"UP",1
"20044","GO_NADP_RETINOL_DEHYDROGENASE_ACTIVITY",1,1.20889023779556,"Down",1
"20045","GO_INOSITOL_1_3_4_5_TETRAKISPHOSPHATE_5_PHOSPHATASE_ACTIVITY",1,0,"UP",1
"20046","GO_INOSITOL_1_3_4_5_TETRAKISPHOSPHATE_5_PHOSPHATASE_ACTIVITY",1,0,"Down",1
"20047","GO_CARBOXYLIC_ESTER_HYDROLASE_ACTIVITY",1,0.966733729054572,"UP",1
"20048","GO_CARBOXYLIC_ESTER_HYDROLASE_ACTIVITY",0.252752625956334,0.560059066498342,"Down",0.99652965693085
"20049","GO_1_ACYL_2_LYSOPHOSPHATIDYLSERINE_ACYLHYDROLASE_ACTIVITY",1,1.20889023779556,"UP",1
"20050","GO_1_ACYL_2_LYSOPHOSPHATIDYLSERINE_ACYLHYDROLASE_ACTIVITY",0.595836554507493,0,"Down",1
"20051","GO_PHOSPHATIDYLINOSITOL_KINASE_ACTIVITY",1,0.966967210565318,"UP",1
"20052","GO_PHOSPHATIDYLINOSITOL_KINASE_ACTIVITY",0.0668229305405527,4.84469234235793,"Down",0.582007336466533
"20053","GO_INOSITOL_TETRAKISPHOSPHATE_PHOSPHATASE_ACTIVITY",1,0,"UP",1
"20054","GO_INOSITOL_TETRAKISPHOSPHATE_PHOSPHATASE_ACTIVITY",1,0,"Down",1
"20055","GO_PHOSPHATIDYLINOSITOL_MONOPHOSPHATE_PHOSPHATASE_ACTIVITY",1,0.966967210565318,"UP",1
"20056","GO_PHOSPHATIDYLINOSITOL_MONOPHOSPHATE_PHOSPHATASE_ACTIVITY",0.0668229305405527,4.84469234235793,"Down",0.582007336466533
"20057","GO_INOSITOL_PHOSPHATE_PHOSPHATASE_ACTIVITY",0.274589284938673,2.41986722137336,"UP",1
"20058","GO_INOSITOL_PHOSPHATE_PHOSPHATASE_ACTIVITY",1,0.966967210565318,"Down",1
"20059","GO_PHOSPHATIDYLINOSITOL_3_4_BISPHOSPHATE_5_KINASE_ACTIVITY",1,0,"UP",1
"20060","GO_PHOSPHATIDYLINOSITOL_3_4_BISPHOSPHATE_5_KINASE_ACTIVITY",0.0779977318388143,9.68126771635628,"Down",0.590574790797244
"20061","GO_PHOSPHATIDYLINOSITOL_BISPHOSPHATE_KINASE_ACTIVITY",1,0,"UP",1
"20062","GO_PHOSPHATIDYLINOSITOL_BISPHOSPHATE_KINASE_ACTIVITY",0.0779977318388143,9.68126771635628,"Down",0.590574790797244
"20063","GO_PHOSPHATIDYLINOSITOL_PHOSPHATE_PHOSPHATASE_ACTIVITY",1,0.53680885882086,"UP",1
"20064","GO_PHOSPHATIDYLINOSITOL_PHOSPHATE_PHOSPHATASE_ACTIVITY",0.075850966532541,3.23136891191456,"Down",0.590574790797244
"20065","GO_D_GLUCOSE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY",1,0,"UP",1
"20066","GO_D_GLUCOSE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY",1,0,"Down",1
"20067","GO_LIPASE_INHIBITOR_ACTIVITY",0.431120009954933,2.41844603810298,"UP",1
"20068","GO_LIPASE_INHIBITOR_ACTIVITY",0.431120009954933,2.41844603810298,"Down",1
"20069","GO_UBIQUITIN_PROTEIN_TRANSFERASE_INHIBITOR_ACTIVITY",1,0,"UP",1
"20070","GO_UBIQUITIN_PROTEIN_TRANSFERASE_INHIBITOR_ACTIVITY",1,0,"Down",1
"20071","GO_UBIQUITIN_PROTEIN_TRANSFERASE_REGULATOR_ACTIVITY",1,0,"UP",1
"20072","GO_UBIQUITIN_PROTEIN_TRANSFERASE_REGULATOR_ACTIVITY",1,0,"Down",1
"20073","GO_C3HC4_TYPE_RING_FINGER_DOMAIN_BINDING",1,0,"UP",1
"20074","GO_C3HC4_TYPE_RING_FINGER_DOMAIN_BINDING",1,0,"Down",1
"20075","GO_MOLECULAR_TRANSDUCER_ACTIVITY",1.00773266685278e-05,0.420742818244638,"UP",0.00139870570557364
"20076","GO_MOLECULAR_TRANSDUCER_ACTIVITY",8.08983680325676e-11,2.44218630633676,"Down",1.27831867394231e-07
"20077","GO_MOLECULAR_ADAPTOR_ACTIVITY",0.547781429329833,0.779740988819591,"UP",1
"20078","GO_MOLECULAR_ADAPTOR_ACTIVITY",0.0155424527783468,1.88530600955358,"Down",0.266060887477333
"20079","GO_PHOSPHATIDYLCHOLINE_STEROL_O_ACYLTRANSFERASE_ACTIVATOR_ACTIVITY",1,0,"UP",1
"20080","GO_PHOSPHATIDYLCHOLINE_STEROL_O_ACYLTRANSFERASE_ACTIVATOR_ACTIVITY",1,0,"Down",1
"20081","GO_LIPASE_ACTIVATOR_ACTIVITY",0.595836554507493,0,"UP",1
"20082","GO_LIPASE_ACTIVATOR_ACTIVITY",0.595836554507493,0,"Down",1
"20083","GO_NUCLEOSIDE_TRIPHOSPHATASE_REGULATOR_ACTIVITY",0.791790785245801,0.887411411495616,"UP",1
"20084","GO_NUCLEOSIDE_TRIPHOSPHATASE_REGULATOR_ACTIVITY",0.00512297534631912,1.92115194671744,"Down",0.128859271615247
"20085","GO_ATPASE_REGULATOR_ACTIVITY",0.075850966532541,3.23136891191456,"UP",0.590574790797244
"20086","GO_ATPASE_REGULATOR_ACTIVITY",1,0.53680885882086,"Down",1
"20087","GO_ENDOPEPTIDASE_ACTIVATOR_ACTIVITY",1,0,"UP",1
"20088","GO_ENDOPEPTIDASE_ACTIVATOR_ACTIVITY",0.171379605826907,Inf,"Down",0.840812004513094
"20089","GO_PEPTIDASE_REGULATOR_ACTIVITY",0.0751024460380856,0.457271495199856,"UP",0.590574790797244
"20090","GO_PEPTIDASE_REGULATOR_ACTIVITY",0.424564888455003,0.722792852924526,"Down",1
"20091","GO_ENDOPEPTIDASE_REGULATOR_ACTIVITY",0.110388292151637,0.471428231518409,"UP",0.721704741368214
"20092","GO_ENDOPEPTIDASE_REGULATOR_ACTIVITY",0.475180375992986,0.688575265404144,"Down",1
"20093","GO_L_ARGININE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY",1,0,"UP",1
"20094","GO_L_ARGININE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY",0.313412583916227,4.83699410441435,"Down",1
"20095","GO_CYCLIN_DEPENDENT_PROTEIN_SERINE_THREONINE_KINASE_ACTIVATOR_ACTIVITY",0.431120009954933,2.41844603810298,"UP",1
"20096","GO_CYCLIN_DEPENDENT_PROTEIN_SERINE_THREONINE_KINASE_ACTIVATOR_ACTIVITY",1,0,"Down",1
"20097","GO_LYS63_SPECIFIC_DEUBIQUITINASE_ACTIVITY",1,0,"UP",1
"20098","GO_LYS63_SPECIFIC_DEUBIQUITINASE_ACTIVITY",1,0,"Down",1
"20099","GO_NUCLEAR_IMPORT_SIGNAL_RECEPTOR_ACTIVITY",0.595836554507493,0,"UP",1
"20100","GO_NUCLEAR_IMPORT_SIGNAL_RECEPTOR_ACTIVITY",0.595836554507493,0,"Down",1
"20101","GO_RNA_POLYMERASE_II_SPECIFIC_DNA_BINDING_TRANSCRIPTION_FACTOR_BINDING",0.212664020542132,0.636833783812229,"UP",0.927642696534253
"20102","GO_RNA_POLYMERASE_II_SPECIFIC_DNA_BINDING_TRANSCRIPTION_FACTOR_BINDING",0.40890985023781,1.22917518150307,"Down",1
"20103","GO_UBIQUITIN_LIKE_PROTEIN_CONJUGATING_ENZYME_ACTIVITY",0.49172532034284,0.344743794825851,"UP",1
"20104","GO_UBIQUITIN_LIKE_PROTEIN_CONJUGATING_ENZYME_ACTIVITY",0.732018134316239,1.2093089930864,"Down",1
"20105","GO_UBIQUITIN_LIKE_PROTEIN_LIGASE_ACTIVITY",0.886605559754778,0.926211424851388,"UP",1
"20106","GO_UBIQUITIN_LIKE_PROTEIN_LIGASE_ACTIVITY",0.886605559754778,0.926211424851388,"Down",1
"20107","GO_SUMO_LIGASE_ACTIVITY",1,0,"UP",1
"20108","GO_SUMO_LIGASE_ACTIVITY",0.431120009954933,2.41844603810298,"Down",1
"20109","GO_IMPORTIN_ALPHA_FAMILY_PROTEIN_BINDING",0.431120009954933,2.41844603810298,"UP",1
"20110","GO_IMPORTIN_ALPHA_FAMILY_PROTEIN_BINDING",1,0,"Down",1
"20111","GO_PEPTIDE_LYSINE_N_ACETYLTRANSFERASE_ACTIVITY",0.090291384015569,0,"UP",0.66307667954472
"20112","GO_PEPTIDE_LYSINE_N_ACETYLTRANSFERASE_ACTIVITY",0.49172532034284,0.344743794825851,"Down",1
"20113","GO_PEPTIDOGLYCAN_MURALYTIC_ACTIVITY",1,0,"UP",1
"20114","GO_PEPTIDOGLYCAN_MURALYTIC_ACTIVITY",1,0,"Down",1
"20115","GO_REGULATORY_RNA_BINDING",0.143157644355207,0,"UP",0.808827197022074
"20116","GO_REGULATORY_RNA_BINDING",0.47665727935557,1.4517487484586,"Down",1
"20117","GO_RNA_2_O_METHYLTRANSFERASE_ACTIVITY",1,0,"UP",1
"20118","GO_RNA_2_O_METHYLTRANSFERASE_ACTIVITY",1,0,"Down",1
"20119","GO_ASPARTIC_TYPE_PEPTIDASE_ACTIVITY",0.59811040716824,0,"UP",1
"20120","GO_ASPARTIC_TYPE_PEPTIDASE_ACTIVITY",0.0668229305405527,4.84469234235793,"Down",0.582007336466533
"20121","GO_THREONINE_TYPE_PEPTIDASE_ACTIVITY",0.703888854352597,0.439028184103842,"UP",1
"20122","GO_THREONINE_TYPE_PEPTIDASE_ACTIVITY",1,0.966934058384769,"Down",1
"20123","GO_CYSTEINE_TYPE_EXOPEPTIDASE_ACTIVITY",1,0,"UP",1
"20124","GO_CYSTEINE_TYPE_EXOPEPTIDASE_ACTIVITY",1,0,"Down",1
"20125","GO_METALLOAMINOPEPTIDASE_ACTIVITY",0.0193932235149166,6.46544130798096,"UP",0.286807485560415
"20126","GO_METALLOAMINOPEPTIDASE_ACTIVITY",1,0.805667422919995,"Down",1
"20127","GO_SERINE_TYPE_EXOPEPTIDASE_ACTIVITY",0.595836554507493,0,"UP",1
"20128","GO_SERINE_TYPE_EXOPEPTIDASE_ACTIVITY",0.0382149253405907,7.26676176327596,"Down",0.41294634210753
"20129","GO_ARMADILLO_REPEAT_DOMAIN_BINDING",0.431120009954933,2.41844603810298,"UP",1
"20130","GO_ARMADILLO_REPEAT_DOMAIN_BINDING",1,0,"Down",1
"20131","GO_TELOMERASE_RNA_BINDING",1,0,"UP",1
"20132","GO_TELOMERASE_RNA_BINDING",0.431120009954933,2.41844603810298,"Down",1
"20133","GO_FIBRINOGEN_BINDING",1,0,"UP",1
"20134","GO_FIBRINOGEN_BINDING",0.0293466277375865,Inf,"Down",0.361630730045292
"20135","GO_FRUCTOSE_BINDING",1,0,"UP",1
"20136","GO_FRUCTOSE_BINDING",1,0,"Down",1
"20137","GO_RNA_POLYMERASE_BINDING",0.703888854352597,0.439028184103842,"UP",1
"20138","GO_RNA_POLYMERASE_BINDING",0.239742744724058,0,"Down",0.95349379711938
"20139","GO_PROLINE_RICH_REGION_BINDING",0.595836554507493,0,"UP",1
"20140","GO_PROLINE_RICH_REGION_BINDING",0.205333833472633,3.22689770553858,"Down",0.902818409074235
"20141","GO_CHROMO_SHADOW_DOMAIN_BINDING",0.431120009954933,2.41844603810298,"UP",1
"20142","GO_CHROMO_SHADOW_DOMAIN_BINDING",1,0,"Down",1
"20143","GO_FRUCTOSE_6_PHOSPHATE_BINDING",1,0,"UP",1
"20144","GO_FRUCTOSE_6_PHOSPHATE_BINDING",1,0,"Down",1
"20145","GO_DELTA_CATENIN_BINDING",1,0,"UP",1
"20146","GO_DELTA_CATENIN_BINDING",0.431120009954933,2.41844603810298,"Down",1
"20147","GO_ISOPEPTIDASE_ACTIVITY",1,1.20889023779556,"UP",1
"20148","GO_ISOPEPTIDASE_ACTIVITY",0.205333833472633,3.22689770553858,"Down",0.902818409074235
"20149","GO_LARGE_RIBOSOMAL_SUBUNIT_RRNA_BINDING",1,0,"UP",1
"20150","GO_LARGE_RIBOSOMAL_SUBUNIT_RRNA_BINDING",1,0,"Down",1
"20151","GO_SMALL_RIBOSOMAL_SUBUNIT_RRNA_BINDING",0.171379605826907,Inf,"UP",0.840812004513094
"20152","GO_SMALL_RIBOSOMAL_SUBUNIT_RRNA_BINDING",1,0,"Down",1
"20153","GO_DNA_POLYMERASE_BINDING",0.343466914590231,1.93549636170368,"UP",1
"20154","GO_DNA_POLYMERASE_BINDING",0.61148604295643,0,"Down",1
"20155","GO_PHOSPHATIDYLINOSITOL_4_PHOSPHATE_BINDING",1,0.690445330832778,"UP",1
"20156","GO_PHOSPHATIDYLINOSITOL_4_PHOSPHATE_BINDING",0.632094538961977,1.61273315956055,"Down",1
"20157","GO_VITAMIN_B6_BINDING",0.173244117899795,2.20338202276661,"UP",0.845115333625645
"20158","GO_VITAMIN_B6_BINDING",1,0.690135210831078,"Down",1
"20159","GO_PHOSPHATIDIC_ACID_BINDING",1,0,"UP",1
"20160","GO_PHOSPHATIDIC_ACID_BINDING",0.528664589866638,1.61211977828126,"Down",1
"20161","GO_THYROID_HORMONE_BINDING",0.431120009954933,2.41844603810298,"UP",1
"20162","GO_THYROID_HORMONE_BINDING",1,0,"Down",1
"20163","GO_LIPOPROTEIN_PARTICLE_RECEPTOR_BINDING",0.657065640702244,1.38210624613202,"UP",1
"20164","GO_LIPOPROTEIN_PARTICLE_RECEPTOR_BINDING",1,0.604025939023869,"Down",1
"20165","GO_AROMATASE_ACTIVITY",0.274589284938673,2.41986722137336,"UP",1
"20166","GO_AROMATASE_ACTIVITY",1,0.966967210565318,"Down",1
"20167","GO_NADPH_BINDING",0.595836554507493,0,"UP",1
"20168","GO_NADPH_BINDING",0.595836554507493,0,"Down",1
"20169","GO_NADPLUS_BINDING",0.528664589866638,1.61211977828126,"UP",1
"20170","GO_NADPLUS_BINDING",1,0,"Down",1
"20171","GO_CO_SMAD_BINDING",1,0,"UP",1
"20172","GO_CO_SMAD_BINDING",1,0,"Down",1
"20173","GO_I_SMAD_BINDING",0.595836554507493,0,"UP",1
"20174","GO_I_SMAD_BINDING",0.595836554507493,0,"Down",1
"20175","GO_R_SMAD_BINDING",0.59811040716824,0,"UP",1
"20176","GO_R_SMAD_BINDING",1,0.966967210565318,"Down",1
"20177","GO_REPRESSING_TRANSCRIPTION_FACTOR_BINDING",0.387650081337951,1.51337966675806,"UP",1
"20178","GO_REPRESSING_TRANSCRIPTION_FACTOR_BINDING",0.238872548225151,0.241026495137143,"Down",0.95349379711938
"20179","GO_OLIGOSACCHARIDE_BINDING",0.373228503222163,0,"UP",1
"20180","GO_OLIGOSACCHARIDE_BINDING",1,0.604025939023869,"Down",1
"20181","GO_DEATH_DOMAIN_BINDING",1,0,"UP",1
"20182","GO_DEATH_DOMAIN_BINDING",1,0,"Down",1
"20183","GO_K63_LINKED_POLYUBIQUITIN_MODIFICATION_DEPENDENT_PROTEIN_BINDING",0.528664589866638,1.61211977828126,"UP",1
"20184","GO_K63_LINKED_POLYUBIQUITIN_MODIFICATION_DEPENDENT_PROTEIN_BINDING",0.528664589866638,1.61211977828126,"Down",1
"20185","GO_ADENYLYLTRANSFERASE_ACTIVITY",1,0.805667422919995,"UP",1
"20186","GO_ADENYLYLTRANSFERASE_ACTIVITY",1,0.805667422919995,"Down",1
"20187","GO_CYTIDYLYLTRANSFERASE_ACTIVITY",0.00502107568697263,Inf,"UP",0.128006242134417
"20188","GO_CYTIDYLYLTRANSFERASE_ACTIVITY",1,0,"Down",1
"20189","GO_GUANYLYLTRANSFERASE_ACTIVITY",1,0,"UP",1
"20190","GO_GUANYLYLTRANSFERASE_ACTIVITY",1,0,"Down",1
"20191","GO_URIDYLYLTRANSFERASE_ACTIVITY",0.431120009954933,2.41844603810298,"UP",1
"20192","GO_URIDYLYLTRANSFERASE_ACTIVITY",1,0,"Down",1
"20193","GO_METALLODIPEPTIDASE_ACTIVITY",1,0,"UP",1
"20194","GO_METALLODIPEPTIDASE_ACTIVITY",0.431120009954933,2.41844603810298,"Down",1
"20195","GO_LYSINE_ACETYLATED_HISTONE_BINDING",1,0.966967210565318,"UP",1
"20196","GO_LYSINE_ACETYLATED_HISTONE_BINDING",1,0.966967210565318,"Down",1
"20197","GO_PROTEASOME_BINDING",0.228208041696478,0,"UP",0.940445368786747
"20198","GO_PROTEASOME_BINDING",0.228208041696478,0,"Down",0.940445368786747
"20199","GO_INOSITOL_1_4_5_TRISPHOSPHATE_BINDING",1,0,"UP",1
"20200","GO_INOSITOL_1_4_5_TRISPHOSPHATE_BINDING",1,0,"Down",1
"20201","GO_TRANSMEMBRANE_RECEPTOR_PROTEIN_SERINE_THREONINE_KINASE_BINDING",1,0.805667422919995,"UP",1
"20202","GO_TRANSMEMBRANE_RECEPTOR_PROTEIN_SERINE_THREONINE_KINASE_BINDING",1,0.805667422919995,"Down",1
"20203","GO_ACTIVIN_RECEPTOR_BINDING",1,0,"UP",1
"20204","GO_ACTIVIN_RECEPTOR_BINDING",1,0,"Down",1
"20205","GO_BMP_RECEPTOR_BINDING",1,1.20889023779556,"UP",1
"20206","GO_BMP_RECEPTOR_BINDING",1,1.20889023779556,"Down",1
"20207","GO_POLY_PURINE_TRACT_BINDING",0.313412583916227,4.83699410441435,"UP",1
"20208","GO_POLY_PURINE_TRACT_BINDING",0.313412583916227,4.83699410441435,"Down",1
"20209","GO_LEUCINE_BINDING",0.595836554507493,0,"UP",1
"20210","GO_LEUCINE_BINDING",0.595836554507493,0,"Down",1
"20211","GO_PROTEIN_GLUTAMIC_ACID_LIGASE_ACTIVITY",1,0,"UP",1
"20212","GO_PROTEIN_GLUTAMIC_ACID_LIGASE_ACTIVITY",1,0,"Down",1
"20213","GO_C2H2_ZINC_FINGER_DOMAIN_BINDING",1,0.966967210565318,"UP",1
"20214","GO_C2H2_ZINC_FINGER_DOMAIN_BINDING",0.59811040716824,0,"Down",1
"20215","GO_DYNEIN_COMPLEX_BINDING",1,0,"UP",1
"20216","GO_DYNEIN_COMPLEX_BINDING",1,0,"Down",1
"20217","GO_GROWTH_FACTOR_RECEPTOR_BINDING",0.12506415939489,0.427531121805073,"UP",0.798591222346854
"20218","GO_GROWTH_FACTOR_RECEPTOR_BINDING",0.0202200395750487,2.15001145606488,"Down",0.29711019524367
"20219","GO_PRIMARY_MIRNA_BINDING",1,0,"UP",1
"20220","GO_PRIMARY_MIRNA_BINDING",0.528664589866638,1.61211977828126,"Down",1
"20221","GO_PRE_MIRNA_BINDING",1,0,"UP",1
"20222","GO_PRE_MIRNA_BINDING",1,0,"Down",1
"20223","GO_E_BOX_BINDING",0.719690486946061,1.31952556612963,"UP",1
"20224","GO_E_BOX_BINDING",0.719690486946061,1.31952556612963,"Down",1
"20225","GO_LYSOPHOSPHATIDIC_ACID_RECEPTOR_ACTIVITY",1,0,"UP",1
"20226","GO_LYSOPHOSPHATIDIC_ACID_RECEPTOR_ACTIVITY",1,0,"Down",1
"20227","GO_SNRNP_BINDING",0.171379605826907,Inf,"UP",0.840812004513094
"20228","GO_SNRNP_BINDING",1,0,"Down",1
"20229","GO_CONNEXIN_BINDING",1,0,"UP",1
"20230","GO_CONNEXIN_BINDING",0.313412583916227,4.83699410441435,"Down",1
"20231","GO_ANKYRIN_REPEAT_BINDING",1,0,"UP",1
"20232","GO_ANKYRIN_REPEAT_BINDING",1,0,"Down",1
"20233","GO_HISTONE_DEMETHYLASE_ACTIVITY_H3_K27_SPECIFIC",1,0,"UP",1
"20234","GO_HISTONE_DEMETHYLASE_ACTIVITY_H3_K27_SPECIFIC",1,0,"Down",1
"20235","GO_LYSOPHOSPHOLIPID_ACYLTRANSFERASE_ACTIVITY",1,0.805667422919995,"UP",1
"20236","GO_LYSOPHOSPHOLIPID_ACYLTRANSFERASE_ACTIVITY",0.61148604295643,0,"Down",1
"20237","GO_LIPOPEPTIDE_BINDING",1,0,"UP",1
"20238","GO_LIPOPEPTIDE_BINDING",0.528664589866638,1.61211977828126,"Down",1
